Start of shift (22:00 - 6:00),Column1,_1
1363.350164657143,1363.350165, 1364.3407425117973
1364.6899252947023,1364.689925, 1365.8069214834752
1365.2732972840363,1365.273297, 1366.5097840063504
1366.4962038072513,1366.496204, 1367.3884525234853
1366.8645694423951,1366.864569, 1368.109803484048
1366.9042885663482,1367.388453, 1368.2212452639437
1368.063411166576,1368.109803, 1368.919731355746
1368.7856120824435,1368.785612, 1369.291398151405
1371.1854590599355,1371.185459, 1372.1426114162582
1371.1781154958785,1371.178115, 1373.1315627425713
1372.7648867294447,1372.764887, 1373.393493954048
1373.1097552526487,1373.131563, 1374.5519411511798
1373.5920175979627,1373.592018, 1375.654444996778
1375.5286394603484,1375.528639, 1375.945306127015
1377.4766062199562,1377.476606, 1377.893272886623
1378.7718544584532,1378.771854, 1380.297104591216
1379.238866381106,1379.238866, 1380.7222912460647
1380.2473022468098,1380.722291, 1381.1975166053876
1379.777061588756,1380.297105, 1381.7473490269278
1381.2574672080627,1381.257467, 1382.3002652293812
1381.5232481775067,1381.747349, 1382.985400214616
1382.658980054495,1382.65898, 1383.77508059886
1382.9493819927463,1382.9854, 1384.5331142360756
1384.640063792698,1384.640064, 1385.1226486433284
1384.1643892968737,1384.164389, 1385.415265427436
1384.7889968489785,1385.122649, 1385.6607707380417
1387.8134058831142,1387.813406, 1389.1526170187142
1388.149246753463,1388.149247, 1389.2535719152595
1389.2250863757392,1389.225086, 1390.561198490713
1390.6720238307983,1390.672024, 1391.088690497465
1390.6736927199227,1390.673693, 1391.445334574915
1391.0184181676077,1391.08869, 1391.9317053485163
1392.478348998679,1392.478349, 1393.0553768548366
1392.8026738758028,1392.802674, 1394.2602573409208
1393.9073616304004,1393.907362, 1395.548762923885
1394.0865213287916,1394.260257, 1395.5634547798063
1395.2066609351746,1395.563455, 1397.2313389521753
1394.8364260640146,1395.548763, 1397.3091259124485
1398.260241989436,1398.260242, 1398.8802365764752
1397.7660702248384,1397.76607, 1399.3626443395913
1398.8483315118135,1398.880237, 1399.7045664592622
1399.755814138161,1399.755814, 1401.0291190067196
1400.503827499723,1400.503827, 1402.7215196863685
1405.0144107138822,1405.014411, 1406.1946078500878
1405.2317545578412,1405.231755, 1406.2935995069913
1405.3165358437484,1406.194608, 1407.8761357044139
1407.0213861944248,1407.021386, 1408.924787759841
1409.3588083543113,1409.358808, 1410.7487225587204
1411.3496429409709,1411.349643, 1411.9940821838695
1411.3688544380268,1411.994082, 1412.4107488505363
1410.8959618943834,1410.895962, 1412.4475271120114
1411.4665373432201,1412.410749, 1413.2451277612915
1413.0094081962613,1413.009408, 1413.8132553055293
1413.6787465048742,1413.678747, 1415.203885447056
1418.5147108933295,1418.514711, 1419.8193774529116
1417.7899710842503,1417.789971, 1419.8279030882886
1420.0568804702355,1420.05688, 1420.8612512904522
1421.0087618831324,1421.008762, 1422.1317316110958
1421.1662018760371,1421.166202, 1422.6110795973084
1422.7980497018652,1422.79805, 1423.9304519871987
1425.0877221324536,1425.087722, 1425.5043887991203
1425.0097445002684,1425.009745, 1426.373783563802
1425.434512251576,1425.504389, 1427.6313977656687
1427.1645283146659,1427.164528, 1428.3021124359996
1427.618367121055,1427.631398, 1429.2980696509346
1431.1147394738075,1431.114739, 1431.6855920822682
1432.4588571680883,1432.458857, 1432.875523834755
1432.4682297222519,1432.46823, 1433.782390134227
1433.2511894346503,1433.251189, 1434.3406596342559
1434.4951620682953,1434.495162, 1435.5929250504662
1435.1923292905303,1435.192329, 1436.7595820085724
1435.836838989322,1435.836839, 1437.1747355448838
1438.3701876754994,1438.370188, 1439.0179020974585
1438.6408816739504,1438.640882, 1439.0575483406171
1440.7858803969798,1440.78588, 1441.525179282033
1441.487830024988,1441.48783, 1443.1040195161154
1445.4702046294033,1445.470205, 1446.7921211120977
1446.3459876148713,1446.792121, 1447.2087877787644
1445.9620979838155,1445.962098, 1447.4471389961002
1447.1250629432323,1447.447139, 1448.8346550196197
1446.6916943185338,1447.208788, 1448.9575061493672
1447.8917844696405,1448.834655, 1449.2513216862865
1448.4978667297928,1448.957506, 1449.7607012291633
1449.459684649133,1449.459685, 1451.3694612158497
1452.697122447079,1452.697122, 1454.2435128201441
1458.0963708370657,1458.096371, 1460.331710034043
1460.11034410263,1460.110344, 1460.5983250919714
1461.0850422244664,1461.085042, 1462.396713917586
1469.075853564689,1469.075854, 1471.0870781371132
1472.3038148182486,1472.303815, 1473.8884811378202
1474.1191006641307,1474.119101, 1474.5357673307974
1473.9431844136666,1473.943184, 1474.8358041230804
1477.147134458675,1477.147134, 1478.436780504446
1480.3698772793305,1480.369877, 1481.105923189575
1482.9623794691004,1482.962379, 1483.9678069057636
1482.824324836274,1482.824325, 1484.2295799693823
1484.1712673594589,1484.171267, 1485.3031259295874
1484.4630640547025,1484.463064, 1485.725607170989
1485.6316796538795,1485.725607, 1486.5652339440992
1486.4020864626996,1486.565234, 1486.981900610766
1485.2824898237309,1485.303126, 1487.2314981163374
1487.3013040766432,1487.301304, 1487.71797074331
1487.5787026285213,1487.578703, 1489.024731517681
1487.8104811160579,1487.810481, 1489.0930061481215
1489.1784186750253,1489.178419, 1491.3464478084277
1491.705221871541,1491.705222, 1492.5420502243412
1492.9545005046707,1492.954501, 1493.3711671713374
1492.5120310671755,1492.512031, 1494.6319141258293
1493.6476960976684,1493.647696, 1494.9900477718083
1495.169844790599,1495.169845, 1496.6809893770296
1498.2687492867344,1498.268749, 1498.8255096770372
1497.5485140507978,1497.548514, 1499.5462244650153
1499.1408395720073,1499.14084, 1500.6421158711805
1503.7611997946601,1503.7612, 1504.617582101054
1503.4031247756925,1503.403125, 1504.6464740617917
1504.5740592382126,1504.617582, 1505.6732955048953
1505.4612701423766,1505.46127, 1507.5622191411967
1508.702996161951,1508.702996, 1509.6464517892803
1508.6364613672745,1508.636461, 1509.6927180415287
1513.2044292264752,1513.204429, 1514.3735098100592
1514.6122493525356,1514.612249, 1515.5186568741647
1515.005943351719,1515.005943, 1515.522003008515
1517.727162819795,1517.727163, 1518.586075203377
1515.8816550314357,1515.881655, 1518.6357412149823
1522.9122709783953,1522.912271, 1524.15249298865
1529.0138770125172,1529.013877, 1530.7227179397998
1529.7440727961427,1529.744073, 1531.3264157810293
1531.901289376768,1531.901289, 1533.7424860358822
1536.7711989668412,1536.771199, 1538.2621382003113
1544.7867998411884,1544.7868, 1546.6132629700755
1545.6217081985164,1545.621708, 1547.6904659147438
1550.5461627434652,1550.546163, 1551.3386740735205
1554.5005158069096,1554.500516, 1555.3025499124858
1557.1098033991657,1557.109803, 1558.6801770156897
1562.7800226582065,1562.780023, 1563.6141480815259
1562.6765286685786,1562.676529, 1564.313523315181
1568.592425395042,1568.592425, 1570.1039581691052
1574.4603811559884,1574.460381, 1575.6301708631636
1580.6839922774136,1580.683992, 1582.1702316656754
1582.7716917665841,1582.771692, 1584.443004232785
1590.7740765012932,1590.774077, 1591.808276961303
1590.1647142054037,1590.164714, 1591.9345979267632
1592.7143691457336,1592.714369, 1594.4840040995398
1596.6274228993223,1596.627423, 1597.0445015189018
1598.2514051600413,1598.251405, 1600.2525283685723
1599.9786047917826,1599.978605, 1601.3108233078378
1603.196113460982,1603.196113, 1604.8780350472277
1606.7938030861653,1606.793803, 1607.210469752832
1616.9319030513248,1616.931903, 1617.587788498536
1625.61211232826,1625.612112, 1626.5508296304838
1632.1765145301135,1632.176515, 1632.5931811967803
1634.2785992437316,1634.278599, 1635.6954388989857
1667.652199985575,1667.6522, 1668.7416271726277
1669.8802557995514,1669.880256, 1671.4615203197443
1675.8304703586239,1675.83047, 1676.4431857104732
1676.8069623640602,1676.806962, 1677.9178227427635
1680.1935214510884,1680.193521, 1680.6101881177551
1681.908622949645,1681.908623, 1683.2517726329181
1683.2104432686465,1683.210443, 1684.6031526318711
1686.4170608436887,1686.417061, 1687.339913890118
1687.8059603833324,1687.80596, 1688.9777401533752
1689.4909744626846,1689.490974, 1690.7708625221544
1694.593102284396,1694.593102, 1696.108699732937
1699.8123638562035,1699.812364, 1700.8569528547596
1700.1489500572807,1700.14895, 1701.8128749891573
1702.4986969371441,1702.498697, 1703.4957397240091
1702.461717475205,1702.461717, 1704.158282392262
1702.579467591501,1703.49574, 1704.7675718802918
1704.2509129744217,1704.250913, 1705.346829630117
1704.3821450814,1704.767572, 1706.388390895535
1706.671769853552,1706.67177, 1708.0932183714117
1707.4134646707867,1707.413465, 1708.3523068444497
1709.4442303209412,1709.44423, 1710.9889602941778
1708.9676823011923,1708.967682, 1711.0179352477949
1717.9983945570173,1717.998395, 1720.0871806014181
1725.8499826534662,1725.849983, 1726.6309508975148
1726.3580272966833,1726.358027, 1727.6783817137452
1726.5616892629635,1726.630951, 1728.2230858704738
1729.618392586276,1729.618393, 1730.57905880411
1731.0339911952994,1731.033991, 1733.2384711776124
1736.4742579824444,1736.474258, 1738.2612590473075
1737.119455206917,1737.119455, 1738.7723384584815
1743.8795929839366,1743.879593, 1745.7967758143493
1745.0770468963017,1745.077047, 1746.7006684015187
1747.284833313494,1747.284833, 1748.4850094986941
1753.624773467807,1753.624773, 1755.5659320024142
1758.290108245925,1758.290108, 1758.7067749125918
1758.5362601700936,1758.706775, 1760.43895085538
1758.4315778330088,1758.431578, 1760.754010653227
1759.5983420307102,1760.438951, 1761.3002760777392
1759.6140223613172,1760.754011, 1761.6982467598216
1761.8460000321709,1761.846, 1763.1480625481915
1764.9049363971835,1764.904936, 1765.7826257192255
1766.101520625492,1766.101521, 1767.12242932341
1772.4978989223573,1772.497899, 1774.3987440095611
1776.5441026708804,1776.544103, 1777.8109279756989
1777.188882602178,1777.188883, 1778.3979470968295
1779.9544765558653,1779.954477, 1780.829334350799
1781.129053325871,1781.129053, 1783.0608015960247
1782.3857108916027,1782.385711, 1783.2787623408974
1783.820703026141,1783.820703, 1785.158267282822
1785.056181576476,1785.056182, 1786.4728271940266
1787.902416147268,1787.902416, 1789.8270253647067
1788.0950078297337,1788.095008, 1790.3305561806715
1788.3225832376086,1789.827025, 1790.465201944403
1788.3451457948631,1790.330556, 1791.421557941147
1790.197168218895,1790.465202, 1791.6188290933035
1790.445573711359,1791.421558, 1792.5602399879674
1792.2305498627438,1792.23055, 1793.4400828628727
1793.8921337034471,1793.892134, 1795.350280452582
1794.775353130065,1794.775353, 1795.9582977502112
1798.4749474012783,1798.474947, 1798.891614067945
,,
