Start of shift (14:00 - 22:00),Column1,_1
916.8746864835258,916.8746865, 917.490535997056
915.8139440840514,916.0711112, 917.6962582283885
916.3441898578798,916.3441899, 918.7054326769181
916.9052525452862,917.4682602, 918.7661348129619
917.6169685904429,917.6962582, 919.476565619863
917.1247080144774,917.490536, 919.7581134300647
917.9912931580288,918.7661348, 919.8301180257931
916.8784538971561,917.1145666, 919.9060803570991
918.56673711462,919.7581134, 920.5589566495468
917.6915457536078,918.7054327, 920.7995119389618
918.4462945083733,919.4765656, 921.1441841196762
918.7575439068106,919.9060804, 921.2506311845854
919.3274029327517,921.2506312, 921.667297851252
918.839373381941,920.5589566, 921.6741665678773
918.7318108903756,919.830118, 921.7088386830977
919.0184800821303,920.7995119, 922.1964415864646
920.1811053229306,921.7088387, 922.3590228594426
919.9229217232245,921.6741666, 922.5403676219545
920.5701851218009,922.1964416, 922.6131082531313
919.3089506799745,921.1441841, 922.7223594010528
919.6415318757373,921.6672979, 923.0152144615912
921.98421823963,922.6131083, 923.0297749197979
922.0219522599215,922.7223594, 923.5627042434018
922.1456487532378,923.0152145, 923.6996601389295
922.3150344734514,923.0297749, 923.8451544126067
921.4847508784572,922.5403676, 923.8920101522514
922.6132925560739,923.6996601, 924.1163268055961
920.5715166467239,922.3590229, 924.2224889282234
922.6313746070081,923.8920102, 924.308676818918
922.50663757332,923.5627042, 924.6179703134273
923.3774295817473,924.3086768, 924.8225034729352
922.6599724602631,924.1163268, 924.9135022522263
922.6198154586205,923.8451544, 925.0008755690042
924.0932985385388,924.8225035, 925.2391701396018
923.0436721108164,924.2224889, 925.6166903387082
923.4871148049288,924.6179703, 925.9182275506156
924.7928144880913,925.0008756, 925.9519258684926
924.2990155926921,924.9135023, 926.3803949807308
924.7935544487001,925.2391701, 926.4589163089921
925.2410657549971,925.9519259, 926.6575702057662
924.9577061680742,925.9182276, 926.6853139858968
924.8754098683395,925.6166903, 926.9120814691664
925.5894122865075,926.4589163, 927.2140031697403
926.3488096474825,926.9120815, 927.4832279948541
925.5127093654759,926.380395, 927.5045388970478
926.2883747667672,926.685314, 927.887340052995
925.6713955451833,926.6575702, 928.1302125487829
927.3267856312432,927.5045389, 928.7150729177832
926.8097924896325,927.2140032, 928.723788159582
928.1719172857656,928.1719173, 929.1383021019959
927.0345304888579,927.483228, 929.5323721479906
928.2169528829975,928.2169529, 929.5789278382645
928.8623723826158,928.8623724, 929.8065248349975
929.0388882007649,929.1383021, 930.4800166507804
928.8836259125097,928.8836259, 930.4846853443896
930.3411752047359,930.4800167, 930.896683317447
930.573052108851,930.5730521, 930.9897187755176
930.1281225333586,930.1281225, 931.1797415623749
930.1275898151541,930.1275898, 931.5427752590662
930.8874277606564,930.8966833, 931.7914801336512
931.5633276908507,931.5633277, 932.1437426429144
930.9868021078712,930.9897188, 932.609909204241
931.5935826399182,931.7914801, 932.6139356621546
932.0232627789301,932.6099092, 933.0265758709077
931.4527555687247,931.4527556, 933.0571859703947
930.1811403608073,930.1811404, 933.0939890809276
931.786173957089,932.1437426, 933.5853326519948
932.960141632419,933.0265759, 933.7577064308532
932.7231862849302,932.7231863, 934.3345038110401
933.5412460561923,933.5412461, 935.2073606947934
933.6528672499782,933.6528672, 935.6553666256443
935.6288660656754,935.6288661, 936.6658035169734
935.485904007075,935.485904, 936.8417355791374
936.0662002805062,936.0662003, 936.8937690896907
936.0854805287929,936.0854805, 937.3710551431078
936.2604506708707,936.2604507, 937.5762000361893
936.4905488034138,936.8417356, 937.9699929621039
936.7980187166296,936.8937691, 937.9974238487117
936.3844058245701,936.6658035, 938.3816846953216
937.0415956550755,937.5762, 938.6006767435128
937.8678229135658,938.6006767, 939.0378352695137
937.5987757949968,937.9974238, 939.1440855314299
936.9204169019098,937.3710551, 939.2350463855277
937.3199560434766,937.969993, 939.3844376053311
939.1730074335377,939.2350464, 939.6517130521943
937.9655772671466,939.0378353, 939.7542933677383
937.7760389974405,938.3816847, 939.8553951608636
939.3805639548418,939.3844376, 940.542468530956
939.7333168637236,939.7333169, 940.588903433339
939.9307349486919,939.9307349, 940.9355164444947
940.0061103966851,940.5424685, 940.9591351976226
939.8741146361874,939.8741146, 941.7778517361359
938.2694176486114,939.1440855, 941.8943437419916
940.0773332507728,940.9355164, 941.9540706605824
940.0344268225706,940.5889034, 942.0170993060609
940.4026550754626,940.9591352, 942.1876350832534
940.6798692682393,941.8943437, 942.6927018858072
940.911219518775,941.9540707, 942.9362341177952
941.1046428132889,942.0170993, 943.3823765746664
941.2019545438203,942.1876351, 943.4166847318687
941.3554708744064,942.6927019, 943.4282529687982
941.5571598758225,943.3823766, 944.3469142681022
941.6889489625058,943.428253, 944.4086521610909
941.6035750864385,943.4166847, 944.4771383393388
940.5336370088878,941.7778517, 944.5166964665158
941.4370100367452,942.9362341, 944.8054973946046
942.1627586309836,944.4086522, 944.9265128242489
942.241082056019,944.5166965, 944.9333631331824
943.2930166737345,944.9265128, 945.4499396335328
944.5230961818603,944.9333631, 945.5248340343917
942.1680421291209,944.4771383, 945.5675289351653
942.1032032383278,944.3469143, 945.7717763664801
945.3737580029917,945.5675289, 946.4404262706157
942.3314406753221,944.8054974, 946.6446550310218
945.2590215064947,945.524834, 946.8812633329044
945.0565348181211,945.4499396, 947.054751328246
945.9588038191459,946.644655, 947.0613216976884
945.8358133861972,946.4404263, 947.0968366634664
945.4840423348177,945.7717764, 947.1038391199006
946.9274384832205,947.0968367, 947.7977228435859
946.0591960384297,946.8812633, 947.801606812845
946.1731690339897,947.0547513, 947.8765522680256
947.550572006962,947.550572, 948.6558868053635
948.3086452591772,948.3086453, 948.7253119258438
946.2994767707986,947.0613217, 949.6261078637071
948.8340897454166,948.8340897, 950.388899541242
950.0454399280995,950.0454399, 950.4621065947662
949.0474895770852,949.0474896, 950.636800924969
949.4637151618058,949.4637152, 951.2244735952238
949.4527875755264,949.4527876, 951.4667963127262
950.4023602699472,950.4023603, 951.4756218059515
950.5020661177847,950.5020661, 952.3611684542856
952.0787763619674,952.0787764, 952.495443028634
951.7828281800133,951.7828282, 953.4115134689955
952.3801436918573,952.3801437, 953.5851042723579
952.4048478194323,952.495443, 953.6343533316232
952.1330481106986,952.1330481, 953.6362384729068
952.3425757400532,952.3425757, 953.8378429457096
952.9670634121005,953.8378429, 954.3018800478973
