Start of shift (14:00 - 22:00),Column1,_1
927.4166145246742,927.4166145, 930.1559445004798
927.9311682846296,927.9311683, 932.2048261102149
929.5742358063309,930.1559445, 932.3075724000986
927.1248677752775,927.1248678, 932.6280048355918
928.4811990490433,928.481199, 933.1283595655127
928.6588686803327,928.6588687, 933.8452018968264
928.9235235596427,929.4364144, 934.6637066667273
929.9825006960996,932.2048261, 935.1562069159964
930.697439242605,932.3075724, 935.3391266102127
933.429596763928,933.4295968, 936.0948835376125
934.3572779729384,934.357278, 936.2989089524825
935.4297989064635,935.4297989, 937.9189124128101
936.3452771451795,936.3452771, 939.558653604079
935.4055983159093,935.4055983, 940.7920612386403
937.1181149439102,937.1181149, 941.4883076065382
935.2227636699743,935.2227637, 941.5048592020054
938.9063500038404,938.90635, 942.8435957291914
939.0304934097686,939.0304934, 942.9106861158165
941.1501300191278,941.5048592, 943.3088923569788
941.0641858951235,941.4883076, 943.3631695261735
939.754951696603,939.7549517, 943.5201145408251
941.2058664054538,942.8435957, 945.7433319005859
941.6271796684864,943.3088924, 946.2454498590253
940.4360665303597,940.7920612, 947.322629712498
941.3064113670926,942.9106861, 947.4659941717822
942.7584386943554,943.3631695, 947.7129925023828
943.1997724680889,943.5201145, 948.0808633029136
944.5287790889727,947.4659942, 948.8087762266016
944.3033201950308,947.3226297, 950.013218058508
944.2480266192841,946.2454499, 950.3535431210045
943.7143687366711,945.7433319, 950.809935766442
947.9496005061845,947.9496005, 951.8433567959146
951.9211826851409,951.9211827, 954.2002514704493
952.3737780629715,952.3737781, 955.6084935516574
950.4661106854948,950.4661107, 955.9188580839891
952.923271497775,952.9232715, 956.2977294801576
951.7609637385978,951.7609637, 956.481602324356
950.9944555300044,950.9944555, 956.5786663033703
954.8280057149447,954.8280057, 958.0260830089117
956.9246587901134,956.9246588, 959.2864561882297
957.5968599838307,957.59686, 959.8361423636075
955.0295907359396,955.6084936, 960.7377916929696
957.9620589819863,957.962059, 960.7943491041074
956.2381665993287,956.2381666, 961.8045333188837
960.2679774636064,960.2679775, 963.4175987758452
960.1169455562224,960.1169456, 963.4240555311025
961.1032618764965,961.1032619, 964.1575917448557
961.8527147629641,961.8527148, 964.4606224209734
961.7604731401785,961.7604731, 964.4794366197942
960.9546222617329,960.9546223, 964.5878817165521
961.9559548561091,963.4175988, 966.0779712239289
965.4252197979561,965.4252198, 966.779372703386
965.3381418889859,965.3381419, 968.3044616094113
966.3671584613317,966.3671585, 969.2633598160958
968.1551975541522,968.1551976, 970.4022829898452
969.3086879206109,969.3086879, 970.5638178437532
968.4851203793676,968.4851204, 971.1498974215194
968.8791886769129,968.8791887, 971.2412340241452
965.7378689136582,965.7378689, 971.3407540504144
970.6124970886813,970.6124971, 974.774255911409
971.5002242372395,971.5002242, 975.7794597972894
969.9240080552911,969.9240081, 976.0355099180482
971.5860044303115,971.5860044, 976.3107040528472
977.4119563315352,977.4119563, 981.2064668273673
977.7219919489769,977.7219919, 981.3344697379009
978.2860504394993,978.2860504, 981.5274122686646
976.3922337424601,976.3922337, 981.530454029642
977.6332856839122,977.6332857, 982.0780963802094
980.788970228853,980.7889702, 984.7894155677836
981.5427671044913,981.5427671, 985.0959299349319
982.5061576940572,982.5061577, 985.5363773775852
981.4712769871035,981.471277, 986.1116223928888
985.2710741383646,985.2710741, 987.5219694885494
985.5371664114815,985.5371664, 988.2396958573407
984.6872536132626,984.6872536, 989.4549747756056
986.8174718883831,986.8174719, 989.7911659972473
985.791663571185,985.7916636, 990.6302721865582
987.6464186641368,987.6464187, 990.8809598949545
989.9415484419507,989.9415484, 992.6929726903353
990.109556728384,990.1095567, 992.835076357458
988.5346076022493,988.5346076, 993.1112426659485
988.8889842450466,988.8889842, 994.7463191551825
990.8921211708883,990.8921212, 995.0547787169828
993.1229411980016,993.1229412, 995.272582676897
